business_status,formatted_address,icon,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,plus_code.compound_code,plus_code.global_code,opening_hours.open_now,permanently_closed
OPERATIONAL,"Aientsa Auzoa, 50, 31790 Arantza, Navarre",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Tesla Destination Charger,,ChIJXf0KyjoCUQ0RBf8MfII_ODc,5.0,ChIJXf0KyjoCUQ0RBf8MfII_ODc,"['point_of_interest', 'establishment']",1,43.18927499999999,-1.7438865,43.19066747989272,-1.742537570107278,43.18796782010727,-1.745237229892722,57Q4+PC Aranaz,8CMW57Q4+PC,,
OPERATIONAL,"Cuenca de, 31191 Pamplona, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Fenie Energia Charging Station,"[{'height': 2016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112909164914339873067"">Jordi CiS</a>'], 'photo_reference': 'ATtYBwJvULAtt16vGFFG0l0boq_DWGoyPOOEcfyrdsj-R4XI89-yHk75EKojJjhSfxV1IMtERsHiBBMz6V-JhbzjiaH-GN-0oqI_30bTYUJXDUXFS1NL_zPnfC764b2tFqm9tYVh8CjTgPZ8RcXBycK5T-ZGuP9Um2zEzUMK_W58mM_UIwB3', 'width': 1512}]",ChIJMWIbf86TUA0RLBNWh73P6l4,5.0,ChIJMWIbf86TUA0RLBNWh73P6l4,"['point_of_interest', 'establishment']",3,42.7861477,-1.6322386,42.78753457989272,-1.630857720107278,42.78483492010728,-1.633557379892722,Q9P9+F4 Pamplona,8CJWQ9P9+F4,True,
OPERATIONAL,"Local, Carr. Zaragoza, 20, 31500",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,IBIL Charging Station,,ChIJe-nkgtpIWg0RftLcPyf_axU,0.0,ChIJe-nkgtpIWg0RftLcPyf_axU,"['point_of_interest', 'establishment']",0,42.0355435,-1.5885234,42.03690032989272,-1.587206220107278,42.03420067010728,-1.589905879892722,2CP6+6H Fontellas,8CJW2CP6+6H,True,
OPERATIONAL,"31013 Berriozar, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Recarga eléctrica coches y motos,"[{'height': 380, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108566688003004230837"">rafael ricolfe</a>'], 'photo_reference': 'ATtYBwKEUESuHHw7Gnbl3TXwxcQqquQVeP3I3pgPAT6aPJxEsfX3S2B4-OQsm7k8E8k_0Mf2r_SRQ-Hul5-Fpvdl5Swr8ItuGDQobTgQCVi8sXeqfH363V6PhuiZRZNEnKnZUFPUJWLN3N-r8pRbuz-jhAm0DS8t0wTvSuxyv3SqbT2gkkJU', 'width': 799}]",ChIJJxD-hJiSUA0RJe9VcNGy0j0,0.0,ChIJJxD-hJiSUA0RJe9VcNGy0j0,"['point_of_interest', 'establishment']",0,42.831712,-1.6692533,42.83304952989272,-1.667921520107277,42.83034987010728,-1.670621179892722,R8JJ+M7 Berriozar,8CJWR8JJ+M7,,
OPERATIONAL,"km 7.7 Carretera N121C, Carr. Tudela - Tarazona, N121C, 31520 Cascante",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Tesla Destination Charger,,ChIJ30u0pz1OWg0Rp8hLrrtCbUc,0.0,ChIJ30u0pz1OWg0Rp8hLrrtCbUc,"['point_of_interest', 'establishment']",0,42.008539,-1.663785,42.01022117989272,-1.661944620107278,42.00752152010728,-1.664644279892722,285P+CF Cascante,8CJW285P+CF,,
OPERATIONAL,"Unnamed Road, 31008, 31008, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"Cargador VE AC 7,4kW",,ChIJ5U_DeDCTUA0RtvYsg06vJ9w,0.0,ChIJ5U_DeDCTUA0RtvYsg06vJ9w,"['point_of_interest', 'establishment']",0,42.8119932,-1.6642336,42.81334302989272,-1.662883770107278,42.81064337010727,-1.665583429892722,R86P+Q8 Pamplona,8CJWR86P+Q8,True,
OPERATIONAL,"Calle Soto Aizoáin, 1-603, 31013 Pamplona, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,IBIL Charging Station,,ChIJm17BRV6NUA0RopSBt0_1keU,0.0,ChIJm17BRV6NUA0RopSBt0_1keU,"['point_of_interest', 'establishment']",0,42.8343715,-1.6793174,42.83572347989272,-1.677925670107278,42.83302382010728,-1.680625329892722,R8MC+P7 Pamplona,8CJWR8MC+P7,True,
OPERATIONAL,POLIGONO 24 61 Tudela 31500 ES,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Iberdrola Charging Station,,ChIJhf33P8tEWg0R5D2SRlE29sc,0.0,ChIJhf33P8tEWg0R5D2SRlE29sc,"['point_of_interest', 'establishment']",0,42.121622,-1.674894,42.12299282989272,-1.673564520107278,42.12029317010728,-1.676264179892722,48CG+J2 Castejón,8CJW48CG+J2,True,
OPERATIONAL,"Calle Canal de Tauste, 3, 31500 Tudela, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Iberdrola Charging Station,,ChIJY0FGbs9IWg0RjwCMQDQv-0s,0.0,ChIJY0FGbs9IWg0RjwCMQDQv-0s,"['point_of_interest', 'establishment']",0,42.040708,-1.589498,42.04201827989272,-1.588127620107278,42.03931862010727,-1.590827279892722,2CR6+76 Tudela,8CJW2CR6+76,True,
OPERATIONAL,"31620 Gorráiz, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Punto de Recarga Ingetram,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101702571358757475281"">Asier Guerrero</a>'], 'photo_reference': 'ATtYBwIHerW20JD-dXzxvYkJoaiofRtNLD5OQF9CnFRcFIRBS7MNlwTOmheEU3wFbVwwXl29vCZP815nUZR2WJMgyyt9yvXEUsGnjjP88HnCWBVjdZnlGJ3Rh7jsj8T0gNJ5XjRin_5-6tL7eVVUA4xrshN8Otpxs1_PCTog6-kNkLUuuIhM', 'width': 3024}]",ChIJOf5veQ2VUA0Rx7u8AR6pOOU,0.0,ChIJOf5veQ2VUA0Rx7u8AR6pOOU,"['point_of_interest', 'establishment']",0,42.8226771,-1.5826143,42.82402972989272,-1.581242770107278,42.82133007010728,-1.583942429892722,RCF8+3X Gorráiz,8CJWRCF8+3X,,
OPERATIONAL,"Ctra. Pamplona-Huarte, Km 5, 31620 Olaz, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Cargador VE,,ChIJsVsZWc-VUA0RRrAMh46eaJs,5.0,ChIJsVsZWc-VUA0RRrAMh46eaJs,"['point_of_interest', 'establishment']",2,42.81944410000001,-1.5868951,42.82081227989272,-1.585529320107278,42.81811262010727,-1.588228979892722,RC97+Q6 Olaz,8CJWRC97+Q6,,
OPERATIONAL,"Leitza - Doneztebe errepidea, 31744",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Iberdrola Charging Station,,ChIJ38lIXTv9UA0RYKL13WeO58M,0.0,ChIJ38lIXTv9UA0RYKL13WeO58M,"['point_of_interest', 'establishment']",0,43.134362,-1.690074,43.13572067989272,-1.688970120107278,43.13302102010728,-1.691669779892722,48M5+PX Elgorriaga,8CMW48M5+PX,True,
OPERATIONAL,"Av. Pamplona, 2, 31192 Mutilva Baja, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Fenie Energia Charging Station,,ChIJfT7FCeqTUA0RnZxuORc-vog,0.0,ChIJfT7FCeqTUA0RnZxuORc-vog,"['point_of_interest', 'establishment']",0,42.7898149,-1.6177534,42.79113847989272,-1.616391720107278,42.78843882010727,-1.619091379892722,Q9QJ+WV Mutilva Baja,8CJWQ9QJ+WV,True,
OPERATIONAL,"Calle el Hoyo, 31230 Viana, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Feníe Energía Charging Station,,ChIJFT-4BPCpWg0Rm03dXOf5UlU,0.0,ChIJFT-4BPCpWg0Rm03dXOf5UlU,"['point_of_interest', 'establishment']",0,42.516121,-2.37187,42.51749607989273,-2.370510920107278,42.51479642010728,-2.373210579892723,GJ8H+C7 Viana,8CJVGJ8H+C7,,
OPERATIONAL,"Calle Irigaray, 2, 31192 Badostáin, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Feníe Energía Charging Station,,ChIJYfBM0XWUUA0RpmtnWggxH9A,0.0,ChIJYfBM0XWUUA0RpmtnWggxH9A,"['point_of_interest', 'establishment']",0,42.798755,-1.596324,42.80006387989272,-1.594974770107278,42.79736422010727,-1.597674429892722,QCX3+GF Badostáin,8CJWQCX3+GF,,
OPERATIONAL,"Av. Juan Pablo II, 31006 Pamplona, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Cargador VE 50kw,,ChIJBTVUCCSTUA0Rf00NDX0wa0Q,5.0,ChIJBTVUCCSTUA0Rf00NDX0wa0Q,"['point_of_interest', 'establishment']",1,42.8041113,-1.627987,42.80553517989273,-1.626515470107278,42.80283552010728,-1.629215129892722,R93C+JR Pamplona,8CJWR93C+JR,,
OPERATIONAL,"Calle Urbicain, 2, 31620 Gorráiz, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Feníe Energía Charging Station,,ChIJcZij7I2UUA0RPtaNVm_YhNs,0.0,ChIJcZij7I2UUA0RPtaNVm_YhNs,"['point_of_interest', 'establishment']",0,42.822753,-1.582697,42.82410752989272,-1.581283120107278,42.82140787010728,-1.583982779892722,RCF8+4W Gorráiz,8CJWRCF8+4W,,
OPERATIONAL,"Carr. Barbarin, 42, 31243 Arróniz, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Fenie Energia Charging Station,,ChIJoXa_NF10UA0RAKeEaWN8Zx4,0.0,ChIJoXa_NF10UA0RAKeEaWN8Zx4,"['point_of_interest', 'establishment']",0,42.58919600000001,-2.096009,42.59051557989273,-2.094640370107277,42.58781592010728,-2.097340029892722,HWQ3+MH Arróniz,8CJVHWQ3+MH,True,
OPERATIONAL,"Calle de Arcadio María Larraona, 1, 31008 Pamplona, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Iberdrola Estación de carga,,ChIJnSTCjmKSUA0Rzxlb_xW1cbg,0.0,ChIJnSTCjmKSUA0Rzxlb_xW1cbg,"['point_of_interest', 'establishment']",0,42.811918,-1.664297,42.81326152989272,-1.662910320107278,42.81056187010728,-1.665609979892722,R86P+Q7 Pamplona,8CJWR86P+Q7,True,
OPERATIONAL,"Carretera, NA-134, 38, 31560 Azagra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Feníe Energía Charging Station,,ChIJWV5em0-JWg0RArfgjTsSVhA,0.0,ChIJWV5em0-JWg0RArfgjTsSVhA,"['point_of_interest', 'establishment']",0,42.311389,-1.900833,42.31251907989272,-1.899467770107278,42.30981942010728,-1.902167429892723,836X+HM Azagra,8CJW836X+HM,,
OPERATIONAL,"Ctra. Corella, 2, 31500 Tudela, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,SmartMobility Iberdrola,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100314158162530037045"">Alex Romero</a>'], 'photo_reference': 'ATtYBwIkptUBs_CbT7CrhSdAvluJ4RkOb37p98cIHD-39kWeZ5xgKQBsf4zsRXrdkxqDJZs9hmPwXPEsgWBXl5y7JQLtGLc0Cd8iwYzBWERVo8za1Nub5imRvqk9Pm-VZshXm9iiCtEJhON7LQx2CgdMGwKzaocrqKTVx8dsNnNp_VAVo1Bs', 'width': 4000}]",ChIJGTYvrPRPWg0R0G5DHRiIP7s,5.0,ChIJGTYvrPRPWg0R0G5DHRiIP7s,"['point_of_interest', 'establishment']",1,42.0623331,-1.6200549,42.06362957989272,-1.618756720107278,42.06092992010728,-1.621456379892722,396H+WX Tudela,8CJW396H+WX,,
OPERATIONAL,"Calle Urbasa, 129, 31621 Sarriguren, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Recarga Eléctrica de Vehículos,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110649832813958521661"">Jon R</a>'], 'photo_reference': 'ATtYBwLNtrnOiI2U2mwebLR9WZRmWq42yNkZ_gm1zlZbYIhoFlXkKuhC648k3c1vq2_86AYoRFoBsQ-OSyWkkUET3wyvmmPplDslICqyIr0WWRE3rA9IWb1MYWpYkKrgrcn6geFo69gnEkD88EOxaCL8pNcwdAeSWk2cSxSl4HgPuZxjD7FU', 'width': 4128}]",ChIJM-BO6vGVUA0RoetKkVcwMco,0.0,ChIJM-BO6vGVUA0RoetKkVcwMco,"['point_of_interest', 'establishment']",0,42.81062499999999,-1.5868917,42.81194272989272,-1.585554970107278,42.80924307010727,-1.588254629892722,RC67+66 Sarriguren,8CJWRC67+66,,
OPERATIONAL,"Av. de Sancho El Fuerte, 75, 28046 Pamplona, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,EVBox Charging Station,,ChIJ_UxWkWGSUA0RRkph88G_Xgo,0.0,ChIJ_UxWkWGSUA0RRkph88G_Xgo,"['point_of_interest', 'establishment']",0,42.811258,-1.660612,42.81264152989272,-1.659236920107278,42.80994187010728,-1.661936579892722,R86Q+GQ Pamplona,8CJWR86Q+GQ,,
OPERATIONAL,"NA-8107, 31620 Olaz, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Feníe Energía Charging Station,,ChIJ_RIIJY-UUA0RSelE4IyIHS0,0.0,ChIJ_RIIJY-UUA0RSelE4IyIHS0,"['point_of_interest', 'establishment']",0,42.8194204,-1.586707,42.82074107989272,-1.585394770107278,42.81804142010728,-1.588094429892722,RC97+Q8 Olaz,8CJWRC97+Q8,,
OPERATIONAL,"Calle el Angulo, 2, 31171 Ororbia, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Feníe Energía Charging Station,,ChIJYSZdgoaMUA0REBYza7j0lVc,0.0,ChIJYSZdgoaMUA0REBYza7j0lVc,"['point_of_interest', 'establishment']",0,42.816299,-1.747002,42.81759507989272,-1.745665670107278,42.81489542010728,-1.748365329892722,R783+G5 Ororbia,8CJWR783+G5,,
OPERATIONAL,"Calle Urbasa, 129, 31621 Sarriguren, Navarra",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Feníe Energía Charging Station,,ChIJZwvSEWOUUA0RLaLOAZQp5xc,0.0,ChIJZwvSEWOUUA0RLaLOAZQp5xc,"['point_of_interest', 'establishment']",0,42.810615,-1.586915,42.81193897989272,-1.585572520107278,42.80923932010728,-1.588272179892722,RC67+66 Sarriguren,8CJWRC67+66,,
