name,formatted_address,latitude,longitude
GiC - Gestion Inteligente de Cargas Charging Station,"Calle Cerro de la Plata, 4, 28007 Madrid",40.39992,-3.6751419999999997
Estacion Carga VE Ibil Charging Station,"Calle de Alfonso XII, 2, 28014 Madrid",40.419264,-3.6889067000000004
Fenie Energía Estación de carga,"Calle las Fraguas, 2, 28923 Alcorcón, Madrid",40.34232720000001,-3.8144501
IBIL Estación de carga,"Calle de Fuencarral, 122, 28010 Madrid",40.429581,-3.7024657
Estación de carga de vehículos eléctricos,"Calle de Génova, 24, 28004 Madrid",40.4258816,-3.6924165
Charge and Parking Charging Station,"Av. Río Guadalquivir, 20, 28906 Getafe, Madrid",40.2704654,-3.6961146
IBIL Gestor de Carga de VE S.A. Charging Station,"N-501, 28935 Móstoles, Madrid",40.333878999999996,-3.887026
ENDESA Charging Station,"1625, Calle Villaviciosa, 28946",40.274571,-3.760763
GiC - Gestion Inteligente de Cargas Charging Station,"Carga Pública, Plaza de la Lealtad, 3, 28014 Madrid",40.416158,-3.6921449999999996
IBIL Charging Station,"Ctra. Villaverde a Vallecas, 28046 Madrid",40.372233,-3.639021
Tesla Destination Charger,"C. de Méndez Álvaro, 30, 28045 Madrid",40.401365000000006,-3.6870910000000006
IBIL Estación de carga,"Calle de Vallehermoso, 49, 28015 Madrid",40.435194,-3.7091736000000006
GiC - Gestion Inteligente de Cargas Charging Station,"Carga Pública, Ronda de Valencia, 1, 28012 Madrid",40.405665899999995,-3.699728
GiC - Gestion Inteligente de Cargas Charging Station,"Carga Pública, Paseo de la Castellana, 33, 28046 Madrid",40.4319208,-3.6891517
Tesla Destination Charger,"Calle Colegios, 8, 28801 Alcalá de Henares, Madrid",40.481548100000005,-3.3608592000000006
GIC Estación de carga,"Calle de Goya, 36, 28001 Madrid",40.424907,-3.6810449999999997
ENDESA Charging Station,"Camino del Pozo del Tío Raimundo, 7, 28031 Madrid",40.373381200000004,-3.6500617999999996
Iberdrola Charging Station,"Calle Franklin, 1, 28906 Getafe, Madrid",40.3027299,-3.696050999999999
GiC - Gestion Inteligente de Cargas Charging Station,"Carga Pública, C\Card, Calle de Cardenal Marcelo Spínola, 6, 28016 Madrid",40.466738899999996,-3.670647
GiC - Gestion Inteligente de Cargas Charging Station,"Carga Pública, Paseo de la Castellana, 257, 28046 Madrid",40.478054,-3.686428
"EDP Comercializadora, SAU Charging Station","Av. de Pablo Iglesias, 17, 28942 Fuenlabrada, Madrid",40.302031899999996,-3.830892
Tesla Destination Charger,"Calle de Valparaíso, 12, 28944 Fuenlabrada, Madrid",40.2840904,-3.7850851999999997
Tesla Destination Charger,"Calle Antonio Suárez, 8, 28802 Alcalá de Henares, Madrid",40.475131,-3.392466
Iberdrola Charging Station,"Av. de la Albufera, 319, 28031 Madrid",40.384021999999995,-3.632026
Tesla Destination Charger,"Paseo de la Castellana, 49, 28046 Madrid",40.436414899999995,-3.690211
ENDESA Charging Station,"Av. de España, 18, 28941 Fuenlabrada, Madrid",40.292186,-3.7981769999999995
Estación de carga de vehículos eléctricos,"Calle de Emilio Vargas, 3, 5, 28043 Madrid",40.447732200000004,-3.6553216
Feníe Energía Charging Station,"C. de la Princesa, 5, 28008 Madrid",40.424977,-3.712928
EasyCharger Estación de carga,"Extrarradio Diseminados, 74, 47132 Tordesillas, Valladolid",41.5421864,-4.897175700000001
Iberdrola Clientes Charging Station,"Ctra. de Villacastín, 14, 37893 Encinas de Abajo, Salamanca",40.931959899999995,-5.466889
Iberdrola Charging Station,"Autovía de Castilla, 210, 37419 Parada de Rubiales, Salamanca",42.275446,-3.896919
Iberdrola Clientes Charging Station,"Calle de los Doctrinos, 4, 47001 Valladolid",41.64916970000001,-4.729897900000001
Iberdrola Clientes Charging Station,"Calle las Pozas, 183, 28200 San Lorenzo de El Escorial, Madrid",40.60278100000001,-4.127734999999999
Estación de Madrid-Chamartín,28036 Madrid,40.4718908,-3.6825565000000005
Estación Naturgy Sanchinarro,"Av. de Francisco Pi y Margall, 5, 28050 Madrid",40.484855700000004,-3.6458831
Estación de Servicio GNL y GNC Molgas,"Calle Cerrajeros, 16, 28830 San Fernando de Henares, Madrid",40.44127460000001,-3.5015475
Estación Naturgy Villaverde,"Calle de Piñuecar, 53, 28021 Madrid",40.335792700000006,-3.7178366
CETM (Confederación Española de Transporte de Mercancías),"Calle de López de Hoyos, 322, 28043 Madrid",40.455941499999994,-3.6613112
Estación Naturgy Aravaca,"Calle Rafael Botí, 5, 28023 Madrid",40.46352,-3.8047302000000003
Estación de Avenida de América,28002 Madrid,40.438320000000004,-3.67645
Grupo CLH,"Calle Titán, 13, 28045 Madrid",40.3909854,-3.6795606
Gasolinera Avia,"Calle de Méjico, 17, 28806 Alcalá de Henares, Madrid",40.4981813,-3.3901667
Estación de Servicio Galp,"Travesia de Jose Alix Alix, 40, 28823 Coslada, Madrid",40.4328255,-3.5336217000000003
Bicimad,"Plaza de Castilla, 28046 Madrid",40.4663611,-3.6886388
Gran Vía,28013 Madrid,40.419852399999996,-3.7016062000000005
Bicimad,"Cea Bermúdez, 28003 Madrid",40.438994,-3.715432899999999
Paco de Lucía,"Calle del Monasterio de Las Huelgas, 28034 Madrid",40.4996245,-3.7091512000000004
Serrano,28001 Madrid,40.425355700000004,-3.6866470000000002
Bicimad,"Plaza de Castilla 2, 28046 Madrid",40.465677899999996,-3.688772199999999
Bicimad,"San Germán, 28020 Madrid",40.4572824,-3.7009675000000004
Metro de Madrid - Depósito 9 Zona 4,28050 Madrid,40.4838592,-3.6587227999999996
Endesa Estación de carga,"Plaça de Catalunya, 21, 08002 Barcelona",41.38583,2.17033
ENDESA Charging Station,"Rambla de Catalunya, 16, 08007 Barcelona",41.38823,2.16743
Tesla Supercharger,"PGA Catalunya Resort, Carretera N-II, 17455 Caldes de Malavella, Girona",41.858738,2.7676613
IBIL Estación de carga,"Avinguda Diagonal, 687, 08028 Barcelona",41.382557,2.106467
Punt recàrrega elèctrica cotxes i motos,"Avinguda de Catalunya, 17850 Besalú, Girona",42.19929459999999,2.6946069
Tesla Destination Charger,"Gran Via de les Corts Catalanes, 373-385, 08015 Barcelona",41.376469,2.150236
Punt recàrrega elèctrica cotxes i motos,"Plaça de Catalunya, 10, 17004 Girona",41.981880100000005,2.8237799
Tesla Destination Charger,"Gran Via de les Corts Catalanes, 647, 08010 Barcelona",41.39277,2.1717049999999998
Punt recàrrega elèctrica motos,"Av. de Josep Tarradellas, 1, 08029 Barcelona",41.3812465,2.1420044
Endolla Barcelona Estación de carga,"Carrer de Calàbria, 66, 08015 Barcelona",41.3781949,2.1579478
Punto de carga eléctrica para coches y motos,"Avinguda Diagonal, 508, 08006 Barcelona",41.3953434,2.1537285
ENDESA Charging Station,"Av. de Catalunya, 14, 08734 Sant Miquel d'Olèrdola, Barcelona",41.320939,1.7221400000000002
Manlleu - ETECNIC Charging Station,4 Plaça 36.P.P.Mas Roca Manlleu Catalunya 08560 ES,42.0005669,2.2833639999999997
Etecnic Charging Station,"Av. de les Comarques Catalanes, 2, 43740 Móra d'Ebre, Tarragona",41.089721000000004,0.6433639999999999
Punto de Carga para Motos Eléctricas,"Rambla de Badal, 167, 08028 Barcelona",41.3753855,2.1300995
Etecnic Charging Station,"Plaça de Catalunya, 15, 43770 Móra la Nova, Tarragona",41.097721,0.648795
Agència de Desenvolupament del Berguedà - ETECNIC Charging Station,3 Plaça Pedraforca Saldes Catalunya 08697 ES,42.228589,1.7351130000000001
ENDESA Charging Station,"Plaça de Catalunya, 2, 08002 Barcelona",41.386184,2.169343
Punt recàrrega elèctrica vehicles,"Avinguda Diagonal, 449, 08036 Barcelona",41.3935827,2.1489219
Punt de recàrrega elèctrica cotxes i motos,"Carrer de Provença, 449, 08025 Barcelona",41.4049888,2.1749322
Etecnic Charging Station,"Plaça Catalunya, 2, 08650 Sallent, Barcelona",41.827013,1.892525
IBIL Charging Station,"C-1414, 1, 08292 Esparreguera, Barcelona",41.5278213,1.8809191000000003
Iberdrola Clientes Charging Station,"Carrer d'Agustí Coll, 18, 08243 Manresa, Barcelona",41.724182899999995,1.849144
Iberdrola Clientes Charging Station,"Av. de la Concòrdia, 1, 08206 Sabadell, Barcelona",41.559019799999994,2.0963261
Iberdrola Estación de carga,"Carrer de Grècia, 08915 Badalona, Barcelona",41.458796,2.225098
Estación de carga de vehículos eléctricos,"Carrer d'Enric Morera, 19, 17257 Torroella de Montgrí, Girona",42.041951,3.1289246
Iberdrola Charging Station,"Pol. Ind. Can Estella, 1, 08635 Sant Esteve Sesrovires, Barcelona",41.49224,1.89235
Tesla Supercharger,"Camí de Can Camps, 17, 08174 Sant Cugat del Vallès, Barcelona",41.4981654,2.0727002
Tesla Supercharger,"43896 L'Aldea, Tarragona",40.7529908,0.6064046999999999
Iberdrola Charging Station,"Av de Cataluña, 20, 03540 Alicante",38.365229,-0.417234
Circontrol,"P.I. Can Mitjans, Carrer Innovació, 3, 08232 Viladecavalls, Barcelona",41.5547236,1.9656019
Iberdrola Charging Station,Entrada SEAT Nord Martorell 08760 ES,41.503389,1.8969599999999998
Olivia Plaza Hotel,"Plaça de Catalunya, 19, 08002 Barcelona",41.3861894,2.1711552000000003
AECA Assessoria Energètica Catalana S.L.,"Av. de Barcelona, 221, 08222 Terrassa, Barcelona",41.5653085,2.0267258999999997
Punt recàrrega elèctrica cotxes i motos,"Passatge de les Moreres, 25280 Solsona, Lleida",41.9942477,1.5202746999999999
Estación de Barcelona-Sants Adif,"Plaça dels Països Catalans, 1, 7, 08014 Barcelona",41.378752,2.1398772999999998
Tienda Oceanis Eficiencia Energética,"Gran Via de les Corts Catalanes, 1151, Local 3, 08020 Casteldefels, Barcelona",41.41956,2.20725
La Maquinista,"Carrer de Potosí, 2, 08030 Barcelona",41.440843,2.198482
Estacíon de Barcelona-Estacio De França Adif,"Av. del Marquès de l'Argentera, S/N, 08003 Barcelona",41.3844336,2.1853245
Estación Naturgy Hospitalet-Botánica,"Carrer de la Botànica, 114, 08908 L'Hospitalet de Llobregat, Barcelona",41.3488755,2.1248706000000004
Estación de Barcelona-Passeig de Gracia Adif,"Passeig de Gracia - Esquina, C/ d'Aragó, S/N, 08007 Barcelona",41.392331,2.1646687
Barcelona-Sants,"Plaça dels Països Catalans, 1, 7, 08014 Barcelona",41.37899850000001,2.1399129
Barnasud,"Carrer del Progrés, 69, 08850 Gavà, Barcelona",41.29618320000001,2.0078674
Estación de Autobuses Barcelona Nord,"Carrer d'Alí Bei, 80, 08013 Barcelona",41.3947292,2.1826047
Martorell Enllaç,"Av. Comte de Llobregat, 12, 08760 Martorell, Barcelona",41.483973,1.9186808999999998
Hotel Verti,"Plaça Ajuntament, Carretera de Ribes, 5, 08520 Corró d'Avall, Barcelona",41.636853,2.297734
Estación de Servicio Repsol,"Av. Catalunya, 1, 08787 La Pobla de Claramunt, Barcelona",41.55344700000001,1.6758607
Estación de Autobuses de Barcelona Sants,08014 Barcelona,41.379715000000004,2.1389351000000003
Estació,43004 Tarragona,41.1115,1.2528920000000001
Estación de servicio Cepsa,"Carrer de les Corts Catalanes, 60, 25005 Lleida",41.627928000000004,0.6242101999999999
Aeropuerto Josep Tarradellas Barcelona-El Prat,"08820 El Prat de Llobregat, Barcelona",41.297445,2.0832941000000003
ETECNIC Energy & Mobility,"Av. dels Països Catalans, 38, 43206 Reus, Tarragona",41.155294899999994,1.0970628
Estación de servicio Cepsa,"Av. Carles Tolrà, 1, 7, 08348 Cabrils, Barcelona",41.52465,2.36911
Restaurant Can Boix de Peramola,"Can Boix, 3, 25790 Castell-llebre, Lleida",42.071333,1.2757049999999999
Tesla Store,"Carrer de la Metal·lúrgia, 38, 08038 Barcelona",41.3520315,2.1349848999999996
Estación de servicio Cepsa,"Passatge de la Marinada, 1, 3-5, 08799 Barcelona",41.3520545,1.7272823
Estación de servicio Cepsa,"Avenida La, Avinguda de la Granvia de l’Hospitalet, Km 4, 08907 L'Hospitalet de Llobregat, Barcelona",41.346705,2.109595
Estaciones de servicio Baseva,"Pol.Ind. La Ferreria, 08110 Montcada i Reixac, Barcelona",41.485222,2.178611
Estación de Servicio Repsol,"CR A-2 P.K. 543,10 D, 08719, Barcelona",41.618390399999996,1.5100542
Aparcamiento B:SM biotech,"Carrer del Dr. Aiguader, 88, 08003 Barcelona",41.3854718,2.1939727
Lugenergy Estación de carga,"Av. de los Hermanos Machado, 137, 46025 Valencia",39.4978749,-0.3826875
Estación de carga de vehículos eléctricos,"Carrer de José Pomer, 3, 46920 Mislata, Valencia",39.475418299999994,-0.41828919999999997
GiC Estación de carga,"Unknown, 46370 Cirve",39.4768898,-0.6150111999999999
Estación de carga de vehículos eléctricos,"46340 Requena, Valencia",39.48683270000001,-1.0975774
Estación carga EV,"Calle de Villajoyosa, 4, 46340 Requena, Valencia",39.4877119,-1.1017878
estacion de carga,"46711 Miramar, Valencia, Valencia",38.9483404,-0.1410664
Estación de carga de vehículos eléctricos,"46800 Xàtiva, Valencia",38.997079,-0.5270946
V2C Estación de carga,"Av. de los Hermanos Machado, 137, 46025 Valencia",39.4979436,-0.3824427
Punto de Recarga Parking Avenida del Oeste,"Carrer de l'Hospital, 1, 46001 València, Valencia",39.4708203,-0.3804635
Estacion de carga EV,"Av. del Deporte, 46300 Utiel, Valencia",39.5724794,-1.2108903
ENDESA Charging Station,"Carrer Meliana, 5, 46200 Paiporta, Valencia",39.42899999999999,-0.4099999
Estación de carga de vehículos eléctricos,"Carrer Meliana, 9, 46200 Paiporta, Valencia",39.42900770000001,-0.41245129999999997
Estación de carga de vehículos eléctricos,"46190 Riba-roja de Túria, Valencia",39.543105700000005,-0.5751427
Estación de carga EV,"Calle Escuelas San Antonio, 46390 San Antonio, Valencia",39.520117600000006,-1.1515327
Estación de carga de EV,"Unnamed Road, 46340, 46340, Valencia",39.4898665,-1.1085473
Estación de carga de vehículos eléctricos,"Arrabal Z.Valor 01-Comercial, 4, 46960 Aldaia, Valencia",39.4702201,-0.4873673
Tesla Supercharger Valencia,"Carrer de Leonardo da Vinci, 46980 Paterna, Valencia",39.542962200000005,-0.4515275999999999
EasyCharger Estación de carga,"46317 Villargordo del Cabriel, Valencia",39.52891629999999,-1.4335149
Estación de carga de vehículos eléctricos,"Plaça Castell, 46290 Alcàsser, Valencia",39.36995039999999,-0.445042
Estación de carga de vehículos eléctricos,"Ronda de Narcís Monturiol, 24, 46980 Paterna, Valencia",39.5508345,-0.46576049999999997
Estación de carga de vehículos eléctricos,"Av. Jaume I, 6, 46650 Canals, Valencia",38.9635318,-0.5842786999999999
Iberdrola Clientes Charging Station,"16, Av. del Mediterrani, 46529 Canet d'en Berenguer, Valencia",39.6791872,-0.21717150000000002
Easy Charger Estación de carga,"46317 Villargordo del Cabriel, Valencia",39.525932,-1.4369887
Tesla Destination Charger,"Avinguda de Navarro Reverter, 14, 46004 València, Valencia",39.470993,-0.366654
Estación de carga de vehículos eléctricos,"Carrer Pare Salvador Mollà, 22, 46135 Albalat dels Sorells, Valencia",39.5444594,-0.3468663
ENDESA Charging Station,"Av. Diputación, 11, 46810 Enguera, Valencia",38.97914,-0.6909499
Iberdrola Estación de carga,"Carrer Metge José Pérez Martínez, 1, 46160 Llíria, Valencia",39.6332084,-0.5922097
Estación de carga de vehículos eléctricos,"46980 Paterna, Valencia",39.5014181,-0.4469982
ENDESA Charging Station,"Carrer del Poeta Ricard Sanmartí, 8, 46020 València, Valencia",39.48999999999999,-0.359
ENDESA Charging Station,"Carrer Sant Antoni, 19, 46191 Vilamarxant, Valencia",39.57302,-0.6242599999999999
Tesla Destination Charger,"Plaça Manuel Sanchis Guarner, 1, 46006 València, Valencia",39.4575967,-0.37546929999999995
Estación de carga de vehículos eléctricos,"46970 Alacuás, Valencia",39.456715700000004,-0.4605734
Charge and Parking Estación de carga,"Carrer del Mirador, 10, 46725 Ròtova, Valencia",38.93437249999999,-0.25333360000000005
Eléctricos Vehículo Estación de Carga,"46170 Villar del Arzobispo, Valencia",39.7372501,-0.8214878999999999
Estación de Carga de Vehículos Eléctricos,"Carrer del Pare Antoni Salelles, 10, 46780 Oliva, Valencia",38.9215687,-0.11689460000000002
Charge and Parking,"Carrer Catarroja, 46200 Paiporta, Valencia",39.4248893,-0.4157795
ENDESA Charging Station,1 Polígono Sector 2 D Carcagente 46740 ES,39.11793000000001,-0.45311
Iberdrola Clientes Charging Station,"Av. Benjamín Franklin, 8, 46980 Paterna, Valencia",39.54753300000001,-0.45946499999999996
Charge and Parking,"Avinguda Rambleta, 9, 46470 Catarroja, Valencia",39.4026684,-0.40678990000000004
Fenie Energía Estación de carga,"Av. de la Senyoria, 10, 46722 Beniarjó, Valencia",38.93498599999999,-0.188993
Fenie Energia Charging Station,"Av. del País Valencià, 89, 03820 Cocentaina, Alicante",38.7413941,-0.4385902
Feníe Energía Charging Station,"Av. Albaida, 26, 46869 Atzeneta d'Albaida, Valencia",38.831064000000005,-0.499076
Fenie Energia Charging Station,"Plaza Mayor, 5, 46640 Mogente/Moixent, Valencia",38.874123,-0.7520359999999999
Fenie Energia Charging Station,"Carrer de les Madeixes, 308, 46870 Ontinyent, Valencia",38.82702020000001,-0.5858690999999999
Fenie Energia Charging Station,"Av. Regne de València, 36, 46722 Beniflà, Valencia",38.927859000000005,-0.189774
"EDP Comercializadora, SAU Charging Station","Avinguda de Les Moreres, 46500 Sagunt, Valencia",39.674211299999996,-0.2635329
Fenie Energia Charging Station,"Av. Mare Nostrum, 46, 46120 Alboraia, Valencia",39.489774700000005,-0.325428
"EDP Comercializadora, SAU Charging Station","CV-35, 46980, Valencia",39.529214200000006,-0.44165730000000003
Fenie Energia Charging Station,"Carrer de la Mare Maria Ràfols, 3, 46680 Algemesí, Valencia",39.193323,-0.43003800000000003
Punto de recarga E.S. ALZ-El Oliveral. Urbener-Bosch,"N-III Polígono el Oliveral, Riba-roja de Túria, Valencia",39.4726193,-0.5355329000000001
EVBox Charging Station,"Moll de Ponent, 1112, 46024 Valencia",39.449132,-0.324497
Fenie Energia Charging Station,"Calle Vía del Ferrocarril, 6, 46120 Alboraya, Valencia",39.499751399999994,-0.34635340000000003
Tesla Destination Charger,"Eugénia Viñes, 22 Carrer d, 22, 46011 València",39.466282,-0.324696
Feníe Energía Charging Station,"Carrer Marià Benlliure, 12, 46131 Bonrepòs i Mirambell, Valencia",39.517653,-0.36345
Fenie Energia Charging Station,"Carrer de la Casa d'Osca, 3, 46870 Ontinyent, Valencia",38.8586433,-0.5826854
EDP Estación de carga,"Carrer Benjamín Franklin, 46500 Sagunt, Valencia",39.671409999999995,-0.2641405
Punto recarga eléctrica coches y motos,"Ctra. Valencia Ademuz, 35, 46183 L'Eliana, Valencia",39.5776539,-0.529511
Endesa X Estación de carga,"C/ Horts, 72, 46500 Sagunt, Valencia",39.6795585,-0.2716779
EDP Charging Station,"CV-35, 46980 Paterna, Valencia",39.52923079999999,-0.4416938
IBERDROLA CLIENTES Charging Station,"Moll Sud, 1, 46024 València, Valencia",39.445908,-0.32507800000000003
Tesla Supercharger,"Autovía del Suroeste, Km . 200, 10350 Almaraz, Cáceres",39.7915144,-5.6955002
Tesla Destination Charger,"Autovía de Extremadura, Salida, 163, 10392 Isla de Valdecanas, Cáceres",39.837071,-5.379258
Iberdrola Charging Station,"Paseo de Extremadura, 2, 06260 Monesterio, Badajoz",38.093548,-6.276211
Tesla Supercharger,"06800 Mérida, Badajoz",38.921110799999994,-6.3757005
EasyCharger Estación de carga,"06200 Almendralejo, Badajoz",38.7099152,-6.400288700000001
ENDESA Charging Station,"Calle Extremadura, 13, 34004 Palencia",42.004862,-4.518477
Iberdrola Charging Station,"6, CM-5102, 45560 Oropesa",39.926884,-5.18534
Estacion de Carga de Vehiculos Eléctricos,"Calle Rio, 1, 45642 Cardiel de los Montes, Toledo",40.0627739,-4.653042
Estación de carga de vehículos eléctricos,"Av. de Elvas, S/N, 06006 Badajoz",38.8851783,-7.021799400000001
Estación de servicio Cepsa AVDA. EXTREMADURA,"Av. Extremadura, 15, 06800 Mérida, Badajoz",38.920492100000004,-6.3406037
Estación de Autobuses de Trujillo,"Av. de Extremadura, S/N, 10200 Trujillo, Cáceres",39.4513718,-5.881403
Estación de servicio Cepsa CALAMONTE,"AVDA. DE EXTREMADURA, 76, 06810 Calamonte, Badajoz",38.8944266,-6.386565200000001
Estación de Servicio Repsol,"Av. de Extremadura, 67, 06910 Granja de Torrehermosa, Badajoz",38.3048287,-5.5942777
Estación de Servicio Repsol,"Av. de Extremadura, S.N, 06850 Arroyo de San Serván, Badajoz",38.86095570000001,-6.454535799999999
Estación de servicio Cepsa,"Av. Extremadura, S/n, 06420 Castuera, Badajoz",38.729667,-5.545652
Centrowagen Audi Badajoz,"Av. Madrid-Lisboa, km399, 06008 Badajoz",38.8745699,-6.954619900000001
Centro Comercial El Faro,"El Faro del Guadiana Shopping Centre, Av. de Elvas, s/n, 06006 Badajoz",38.8838177,-7.022301499999998
Estación de Servicio Repsol,"N-5 Km. 254,80 D, 10200 Trujillo, Cáceres",39.448930700000005,-5.8815094000000006
Estacíon de Merida Adif,"Calle Cardero, S/N, 06800 Mérida, Badajoz",38.9213911,-6.343072900000001
Caceres,10195 Cáceres,39.461131,-6.385679
Plasencia,"10600 Plasencia, Cáceres",40.022282000000004,-6.0993970000000015
REPSOL,"Paseo de Extremadura, 45580 Calzada de Oropesa, Toledo",39.895689000000004,-5.332879
Centrowagen Volkswagen Badajoz,"Ctra. Madrid, 06008 Badajoz",38.8744977,-6.953446800000001
Talleres Órbita Atanes,"Avda de, Av. Extremadura, 125, 10460 Losar de la Vera, Cáceres",40.11999610000001,-5.598902
Estación de carga de vehículos eléctricos,"Av. Galicia, s/n, 32317 O Barco, Province of Ourense",42.4172136,-6.9975513
"EDP Comercializadora, SAU Charging Station","Av. de Galicia, 2, 33740 Tapia de Casariego, Asturias",43.5687179,-6.944178
Easycharger Estación de carga,"Rúa de Miguel Ferro Caaveiro, 85, 15707 Santiago de Compostela, A Coruña",42.8844839,-8.5129472
EasyCharger Estación de carga,"Rúa E, 27150, 27150, Lugo",43.1071861,-7.605576299999999
Tesla Supercharger,"El Bierzo, Camino Real, 1, 24318 Bembibre",42.623566499999995,-6.453114599999999
Iberdrola Charging Station,"Rúa Arquitecto Palacios, 25, 36340 Nigrán, Pontevedra",42.14288,-8.818901
Iberdrola Charging Station,"Rúa das Pontes, 4, 36350 Nigrán, Pontevedra",42.132869899999996,-8.795249
Iberdrola Charging Station,"Av. de Madrid, 124, 36214 Vigo, PO",42.220194,-8.706228999999999
Tesla Destination Charger,"Av. Infanta Elena, 213, 27003 Lugo",43.0371727,-7.5688405
EasyCharger Estación de carga,"49395 Cobreros, Zamora",42.0610924,-6.642711599999998
EasyCharger Estación de carga,"Camino de los Gallegos, 49630, Zamora",41.8261174,-5.3788634
EasyCharger Estación de carga,"Extrarradio Diseminados, 74, 47132 Tordesillas, Valladolid",41.5421864,-4.897175700000001
Iberdrola Charging Station,"Av. de Madrid, S/N, 36214 Vigo, PO",42.2154,-8.701267
Puntos de Recarga Mercadona,"27710, Lugo",43.540431899999994,-7.0629537
Estacion Carga VE Ibil Charging Station,"Calle de Alfonso XII, 2, 28014 Madrid",40.419264,-3.6889067000000004
Tesla Destination Charger,"Av. Dr. António Macedo 163, 4450-617 Leça da Palmeira, Portugal",41.194965,-8.689988999999999
Iberdrola Charging Station,"Estrada Vella de Madrid, 4, 36214 Vigo, Pontevedra",42.215272999999996,-8.701265
Finisterre Motor,"Avenida Finisterre, 326, 15010 A Coruña",43.3568583,-8.425587
Concesionario Oficial Hyundai | Hyupersa | Santiago,"A Coruña, Km. 58, 15703 Santiago de Compostela, C",42.903521000000005,-8.5181839
Concesionario Oficial Hyundai | Hyupersa | Ourense,"de Canedo, Ctra de Vigo, 26, 32001 Quintela, Ourense",42.3556854,-7.905260799999999
Estacíon de Vilagarcia De Arousa Adif,"Av. Doutor Moreira Casal, 20, 36600 Vilagarcía de Arousa, Pontevedra",42.601976,-8.7622537
Hotel - Apartamentos Spa Bosque Mar,"Calle Reboredo, 93, 36988, PO",42.478204999999996,-8.892745
Concesionario Oficial Hyundai | Hyupersa | Villagarcía,"Av. Pontevedra, 98, 36619 Vilagarcía de Arousa, PO",42.58442369999999,-8.742930300000001
Estación de A Coruña Adif,"Avenida del Ferrocarril, 2, 15007 A Coruña, C",43.3521165,-8.409936799999999
Estación de Santiago de Compostela Adif,"Rúa do Hórreo, 75 A, 15702 Santiago de Compostela, A Coruña",42.87097079999999,-8.544271199999999
Estacíon de Lugo Adif,"Praza Conde de Fontao, S/N, 27003 Lugo",43.0150924,-7.5521118000000005
Concesionario Oficial Hyundai | Hyupersa | Vigo,"Estrada Camposancos, 6, 36213 Vigo, Pontevedra",42.2052969,-8.7522039
Estación de Servicio Repsol,"Avenida de Galicia, 41, D, 27400 Monforte de Lemos, Lugo",42.519962400000004,-7.513412100000001
Redondela,"36800, Pontevedra",42.286004999999996,-8.619402000000001
Estación Naturgy San Cibrao,"Rúa Ricardo Martín Esperanza, nº 12, 32901 Reboredo, Ourense",42.2897324,-7.816631300000001
Vigo Guixar,"Rúa do Areal, 36201 Vigo, Pontevedra",42.2392617,-8.712034
Tumosa,"Avenida das Mariñas, 272, 15172 Perillo, A Coruña",43.3274086,-8.363390299999999
Ourense,"Praza Da Estacion, 32001 Ourense, Province of Ourense",42.3503961,-7.8728186
Concesionario Oficial ŠKODA | GADASA | A Coruña,"Avenida das Mariñas, 287, 15179 Oleiros, A Coruña",43.3279374,-8.3650583
A Gudiña,"32540 La Gudiña, Ourense",42.060644,-7.1325319999999985
Monforte de Lemos,"27400 Monforte de Lemos, Lugo",42.529591100000005,-7.5034855
Santiago-Turistico,"Rúa de Santiago del Estero, 75, A, 15702 Santiago de Compostela, C",42.870791100000005,-8.544719599999999
Estacíon de O Carballiño Adif,"Avenida O Vintecinco De Xullo, S/N, 32500 O Carballiño, Ourense",42.43144059999999,-8.068795
Viveiro,"27869 Vivero, Lugo",43.6569018,-7.6003276999999985
Estación De Servicio Galp,"Carretera N-550, 0 Pk 73 Polígono Ind La Picaraña, 15980 Esclavitud, C",42.79943799999999,-8.6490584
Canabal,"27440 Canaval, Lugo",42.482882000000004,-7.587733000000001
Estación de Servicio Repsol,"Av. Buenos Aires, S.N, 36500 DE, PO",42.6550326,-8.111703
Estación de servicio Cepsa,"Avda. Orillamar, 173, 36208 Vigo, PO",42.22528399999999,-8.745676
Estación de Servicio Repsol,"N-525, 291,3 IZ, 36500 Lalín, Pontevedra",42.665018200000006,-8.1215716
Estación de Servicio Repsol,"Av. de Portugal, S.N, 36700 Tui, PO",42.041425399999994,-8.6475254
Estación de Servicio Repsol,"Avenida do Concello, S.N, I, 36520 Agolada, Pontevedra",42.762601399999994,-8.0245205
Estación de servicio Cepsa,"N-120, km 660, 3, 36416 Pontevedra",42.19335419999999,-8.651765699999999
NACEX,"Av. Peirao Besada, 6, 36163 Poio, PO",42.430923799999995,-8.6634054
Estación de carga de vehículos eléctricos,"Paseo de la Castellana, 162, 28046 Madrid",40.45839,-3.6896475
Cepsa Comercial Galicia,"Travesía Coruña, 2, 36208 Vigo, PO",42.2229341,-8.7350177
Estación de servicio Cepsa,"Calle, Av. do Alcalde de Lavadores, 64, 36214 Vigo, PO",42.2214685,-8.696746000000001
NACEX,"Polígono Comercial Barreiros, Calle Vial G, 7, 32911 Ourense",42.2826654,-7.8562085999999995
NACEX,"Póligono del Tambre Calle D no23, 15890 Santiago de Compostela, A Coruña",42.9124896,-8.506754599999999
NACEX,"Pol. Ind. Ceao, Rúa da Industria, 41, 27003 Lugo",43.0475206,-7.571501399999999
Estación de servicio Cepsa,"Rúa Carretera de Castilla, 132, 142, 15570 Narón, C",43.498336200000004,-8.1978838
