business_status,formatted_address,icon,name,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,photos,permanently_closed
OPERATIONAL,"Begoñako Andra Maria Kalea, 47, 48006 Bilbo, Bizkaia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación de carga eléctrica coches y motos,ChIJM1rxmrZPTg0RRbTTyceIPk0,0.0,ChIJM1rxmrZPTg0RRbTTyceIPk0,"['point_of_interest', 'establishment']",0,43.2595901,-2.9143576,43.26093277989271,-2.912891820107277,43.25823312010727,-2.915591479892722,True,735P+R7 Bilbao,8CMV735P+R7,,
OPERATIONAL,"Otaola Hiribidea, 5, 20600 Eibar, Gipuzkoa",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,IBIL Charging Station,ChIJPydqt_QqTg0RP3k7T61fYQI,0.0,ChIJPydqt_QqTg0RP3k7T61fYQI,"['point_of_interest', 'establishment']",0,43.18279,-2.480759,43.18382442989272,-2.479442870107277,43.18112477010728,-2.482142529892722,True,5GM9+4M Éibar,8CMV5GM9+4M,,
OPERATIONAL,"26330, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Fenie Energía Estación de carga,ChIJjbDD_OKLTw0RKNC6TOMHxaU,5.0,ChIJjbDD_OKLTw0RKNC6TOMHxaU,"['point_of_interest', 'establishment']",1,42.53985000000001,-2.7785177,42.54121447989273,-2.777196270107278,42.53851482010729,-2.779895929892722,,G6QC+WH Briones,8CJVG6QC+WH,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112909164914339873067"">Jordi CiS</a>'], 'photo_reference': 'ATtYBwK2GsitOxpWP3ZUjd9JZNmNjOMvNuVMhGDSyEXOLCF8KhZku7DZFn05Rm6JEgmVf2ynLsx1VGLiK9PzwdsOUQRMqPrObiG3A8ZPnjqpwYkGk1IImwfmGMYAXTfrjOv_mnjaFaNIUn0HeCcd3hZk_2Wj9x12r-CQwu9Fu7DVzPk6qM2Q', 'width': 2048}]",
OPERATIONAL,"48004 Bilbao, Vizcaya",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,IBIL Charging Station,ChIJc2jVnVFOTg0RoTbzB063HyE,0.0,ChIJc2jVnVFOTg0RoTbzB063HyE,"['point_of_interest', 'establishment']",0,43.2483099,-2.905264,43.24966812989272,-2.903916970107278,43.24696847010728,-2.906616629892722,True,63XV+8V Bilbao,8CMV63XV+8V,,
OPERATIONAL,"Goiru Kalea, 1b, 20500 Arrasate, Gipuzkoa",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,IBIL Charging Station,ChIJh5y2e4bWTw0RGF9WNiz_veY,0.0,ChIJh5y2e4bWTw0RGF9WNiz_veY,"['point_of_interest', 'establishment']",0,43.062134,-2.504542,43.06374747989272,-2.503237070107278,43.06104782010728,-2.505936729892723,True,3F6W+V5 Arrasate,8CMV3F6W+V5,,
OPERATIONAL,"N-634, 2, 48220 Abadiño, BI",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,IBIL Charging Station,ChIJZ0qr92ItTg0RDZLELjdC_4o,0.0,ChIJZ0qr92ItTg0RDZLELjdC_4o,"['point_of_interest', 'establishment']",0,43.171646,-2.6172209,43.17302807989272,-2.615892820107277,43.17032842010728,-2.618592479892722,True,59CM+M4 Abadiano,8CMV59CM+M4,,
OPERATIONAL,"Gernika Lorategia, 25, 48003 Bilbo, Bizkaia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Iberdrola Clientes Charging Station,ChIJoWwWGTJOTg0RYt1VSm6Mges,5.0,ChIJoWwWGTJOTg0RYt1VSm6Mges,"['point_of_interest', 'establishment']",2,43.2490496,-2.9265358,43.25040902989272,-2.925171770107278,43.24770937010727,-2.927871429892722,True,63XF+J9 Bilbao,8CMV63XF+J9,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116025830662332418268"">David Losada</a>'], 'photo_reference': 'ATtYBwIeHpVuwyrvzza37lhZhkCxSranui77N0x4_79keJ8Qk8iss4jB7i9MavuBRIy_2G_0fr3Hk2QT-7sN59Lgp8mOjYvk5bll8pgUzNJcekn_MnQpyAhiEDao1VolmL4u-So__CdqcbccbC0wFZumSeaSzVziuoAXG4Da01ziyED3eMyY', 'width': 4000}]",
OPERATIONAL,"GI-631, 2, 20720 Azkoitia, SS",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,IBIL Charging Station,ChIJh9bC6p_SUQ0RN3nu8LwGAPY,0.0,ChIJh9bC6p_SUQ0RN3nu8LwGAPY,"['point_of_interest', 'establishment']",0,43.17207,-2.30361,43.17354627989273,-2.302275220107278,43.17084662010728,-2.304974879892722,True,5MCW+RH Azcoitia,8CMV5MCW+RH,,
OPERATIONAL,"Zarautz Kalea, 136, 20018 Donostia, Gipuzkoa",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,IBIL Charging Station,ChIJnVH2jRGwUQ0RN8sbj1PyUeo,0.0,ChIJnVH2jRGwUQ0RN8sbj1PyUeo,"['point_of_interest', 'establishment']",0,43.3009628,-2.0022566,43.30229782989272,-2.000945070107278,43.29959817010727,-2.003644729892722,True,8X2X+93 San Sebastián,8CMV8X2X+93,,
OPERATIONAL,"Gregorio de la Revilla Zumarkalea, 54, 48009 Bilbo, Bizkaia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,IBIL Charging Station,ChIJC62N-ihQTg0RQ2kntIze8jg,0.0,ChIJC62N-ihQTg0RQ2kntIze8jg,"['point_of_interest', 'establishment']",0,43.260933,-2.94057,43.26231752989271,-2.939132120107277,43.25961787010727,-2.941831779892722,True,7365+9Q Bilbao,8CMV7365+9Q,,
OPERATIONAL,"Zabalgune Plaza, 13, 48009 Bilbo, Bizkaia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,IBIL Charging Station,ChIJF7W1c9pPTg0R82oGDxvEJC0,0.0,ChIJF7W1c9pPTg0R82oGDxvEJC0,"['point_of_interest', 'establishment']",0,43.26349,-2.931105,43.26480622989272,-2.929599720107277,43.26210657010728,-2.932299379892722,True,7379+9H Bilbao,8CMV7379+9H,,
